gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
PDRG1	0.27361153166941765	4.007214536795955	1.832466404019316	0.07391854966466385	0.1702865650459646	-4.731544462370553
PAFAH1B3	-0.2223192210902658	4.8768855651979734	-1.902773856583611	0.06388245569783554	0.15338972435097498	-4.732590446422485
VPS11	0.2527328523518042	3.664567536006702	1.812626347349441	0.07698146137912464	0.17581699491447136	-4.732666690103209
PTPN12	-0.3697091017548484	3.0142983829371275	-1.766762554505811	0.08447377543107065	0.18765367780651593	-4.734413616346001
SEC22C	-0.19089478828684836	4.967296338016546	-1.9162681618111777	0.0620956846069759	0.15047364097519067	-4.735439920205049
NR2C2	0.3281734712533124	3.3907961382638834	1.7901369025599245	0.08058223629030045	0.18142546575283552	-4.73567847547786
YIPF6	-0.2784522024154614	3.6938079363437306	-1.8127277927135672	0.07696553174584926	0.17581699491447136	-4.73577079150385
FKBP5	0.446992167054689	6.533129282861176	2.009145213258807	0.050922636463536515	0.13128951653052998	-4.736959092716746
RPRD2	-0.221628652834025	5.001856706013272	-1.9168844220772587	0.06201511864080439	0.15037632940227635	-4.737287865778113
RPS12	-0.18522824084998923	13.572517598661788	-2.269634197012502	0.028380882302832738	0.08562205370415418	-4.7376107560425975
SCNM1	0.18308404356251007	5.3631251327656635	1.939172849750132	0.05916089485532338	0.14553906089753108	-4.738038695660867
BUD31	0.26956830521789943	6.173318342074277	1.9828816745559885	0.053890319612602613	0.1365749766652723	-4.738372177701223
SYNGR2	-0.18142545461379367	6.642104480205491	-2.022488068043624	0.04946998579173652	0.12876090896455428	-4.740531281878615
LATS1	0.26047351787752326	5.253472406056869	1.924457794084009	0.061032316674064016	0.14869058697652054	-4.7411410959158165
FAM204A	0.14242448724724888	6.1625667682261485	1.9901907066533013	0.05304976844800117	0.13496707471243602	-4.742079697390443
H1F0	-0.4220508566544128	1.9733667668823878	-1.6662090320518863	0.10305172812936074	0.2174481216357183	-4.743024433381892
RPL38	-0.160642573171085	10.586798097719447	-2.2119834375349385	0.03241414265305422	0.0943419624536153	-4.743176472073905
C5orf51	-0.2817355934754002	3.951269750924088	-1.8298555313394789	0.07431562862968547	0.17108095149505514	-4.7432055524309416
TUBGCP3	0.2813482444931408	4.225642150875998	1.8481144366153566	0.07157615870276972	0.1665701508972535	-4.743324658115861
RP11-111M22.3	-0.33708047452747847	2.635889319953751	-1.7201776393515615	0.0926999565660352	0.20092490585793552	-4.7434269777100475
ZNF567	0.2889802954879186	3.799813153164415	1.8092762368843742	0.07750908370216902	0.17661139624365724	-4.744399628697047
CXorf40B	-0.37121314759815416	3.5861860942159884	-1.7992269962577259	0.07911011119447542	0.17934424700284607	-4.746674295753649
FBXW4	0.331348096689251	3.2018347974440813	1.7457517797891733	0.08810504153631497	0.1931821033507192	-4.748087814735427
RIMKLB	-0.38095203302235725	2.584760660829782	-1.7228864448373031	0.09220401248323783	0.20006839953798405	-4.749012635923164
TMEM179B	-0.22906819973741044	5.316481383764055	-1.933454416767342	0.05988220946809946	0.14654283597537143	-4.750460512037426
TFPT	-0.31695257305269475	4.212980959156291	-1.8449364014614564	0.07204672287537096	0.16742724362544806	-4.751002939746089
CENPQ	-0.410475406725634	1.8350593738360288	-1.6508622303249396	0.10616357439547343	0.22226018569623518	-4.75126185719243
CEP78	-0.39337098670976633	4.395322905911419	-1.8657807289781307	0.06900764884537762	0.1626738983940831	-4.751395485004277
DESI1	-0.23634741085138522	4.487609760731357	-1.864057095742135	0.06925474833987783	0.16298260492156683	-4.751746844977822
MIOS	0.2613944738674805	4.256981953281576	1.8417926572422887	0.07251478873840776	0.1681208300756982	-4.753028481155985
IFI6	0.7523823855076426	6.582607721970943	2.0021561028252277	0.05169821008458406	0.13273170874565324	-4.754040187230716
TNKS2	0.22099258827296175	5.7914817510943255	1.9518721893488864	0.05758568626181203	0.14330105768445645	-4.754059839399389
FCRL3	-0.5401470321111419	2.5857468935517116	-1.691158413119096	0.09815338667094609	0.21005680114786568	-4.754124934331891
AASDHPPT	0.2548715188203987	5.11141419987106	1.9096317770247284	0.0629689812406885	0.15167834789781345	-4.755946557996604
GCN1L1	0.23604599925166525	4.098383340601503	1.8297158089853278	0.07433692933057337	0.17108989147474746	-4.756562469983087
AGPAT2	-0.29815495670276526	3.6946168753217115	-1.7953535116237034	0.07973462281225847	0.18004561901259508	-4.759359336328799
S100A8	0.1489049245187024	7.372117541764123	2.037783317172256	0.047849186174676	0.12550475210342013	-4.75974296733326
SRP68	0.267800663788508	5.181858933093067	1.9143462798679762	0.06234751549789177	0.15084720313689431	-4.759855410465093
DYRK1B	-0.3657372360498665	2.7221937132350362	-1.7188732080055833	0.09293956960402242	0.20131100159213058	-4.760205126849378
AC016629.8	-0.29672136867946897	2.471269113532442	-1.7114358656014217	0.09431560144286724	0.2037972179879641	-4.760527018005122
NEK4	-0.41361342740521545	2.9006474930790134	-1.7253698482193074	0.091751277528809	0.19935253244094026	-4.760547811752902
C12orf45	-0.28354037778021945	3.9497961926925758	-1.8144797627994798	0.07669086427641389	0.1754388355349822	-4.762909008546301
C5AR1	0.28021143581106855	3.129793434950192	1.7661632481724636	0.08457558843495003	0.18770583036523142	-4.763526483813208
RP11-326C3.2	0.4039999102219063	2.7408593745964374	1.718382348640904	0.09302986955200895	0.20146217121018165	-4.764543944444055
LRRFIP1	-0.1719379063106432	8.05296524200658	-2.0773546016254842	0.04386870664277156	0.11838524872306183	-4.764897841996837
TMED7	0.3635285107685502	2.1926807587916657	1.6608257644237843	0.10413462297499806	0.21903948639901627	-4.765652693111636
TPR	-0.14549975118481484	7.37009268938226	-2.0390629699283127	0.04771570331189009	0.12529097295464828	-4.766571784177975
ZCCHC4	0.35512955671944235	2.840178807175964	1.7066167281688323	0.0952162207825518	0.20529168936501457	-4.767564828184305
C5orf45	-0.35393833531678176	3.396956030144605	-1.7713072067150508	0.08370504607273388	0.18643980624712198	-4.7679980007501594
SETD2	0.2189666039741356	6.2956132482216365	1.9668977117510298	0.05576870204526029	0.13999896759279115	-4.768782809982353
UBALD1	-0.3568286934318228	3.2637734229073256	-1.750965856962943	0.08719194775796497	0.19177933336911998	-4.769318771923852
EIF3F	-0.17706411636219244	8.957861285481613	-2.125995511445529	0.03937497291717896	0.10944548923753507	-4.770082502591787
ACBD3	0.260636557216098	3.6654173148016973	1.7812672307750044	0.08204080685805583	0.1836580227162445	-4.770203797197421
KHK	-0.4291463786841616	2.126060977204117	-1.6582592728743315	0.10465418304772102	0.21980287365357354	-4.770287070634444
ASB7	0.2790340544931529	3.8110745920963534	1.7971356024177498	0.07944678744570634	0.17981700301363443	-4.770829591360631
RP11-640M9.1	-0.3617770910892384	3.9770190847339646	-1.8198123208380792	0.07585993355729197	0.17403235366005257	-4.771263689567078
CNPY3	-0.18359117623868393	6.317013381893214	-1.9881804143278345	0.05327981707549075	0.13534203339346926	-4.77144273630161
CHMP2B	0.18299100491238196	5.592459407141851	1.9356732660830822	0.05960143512729064	0.14617177204956486	-4.771873286092458
AGPAT6	-0.19227254902057034	4.812762665671287	-1.8792534027816874	0.06710193776511916	0.15936710219215802	-4.772339704765535
GPX1	-0.17470252959276333	6.893524161410465	-2.0103944111595613	0.05078508251440437	0.13110692918239003	-4.774582767485805
SAMD9L	-0.49417601220287466	4.470757199843878	-1.8537309526296153	0.0707509116122756	0.16535479532890393	-4.774689363133927
TCTN1	-0.5423454804604422	2.01216188514132	-1.6544821323874324	0.10542270201283509	0.22099172041657683	-4.774914190888103
APPL1	-0.2150150588116233	5.747685923909648	-1.9504596931907647	0.05775908699866587	0.1434449709260472	-4.775010053521915
FGFR1	0.4772878841182213	2.3043669851310953	1.6577066414911756	0.10476633611366334	0.21996072268123032	-4.775632491318042
SLC27A3	-0.47633224874848645	2.2418952874561464	-1.6733164717005886	0.10163622195620138	0.21563123288893438	-4.776134084550417
TMEM191C	-0.28221271176644125	3.664723319433909	-1.7723287261583411	0.08353306555072527	0.1862758916923438	-4.776727295855173
PPAPDC2	0.3811239229738015	2.694725266365193	1.6875526838590127	0.09884917185374674	0.21122371440490628	-4.777184982735553
C14orf166	0.1433625880908007	7.378576627628171	2.0344397366797304	0.048199496027657884	0.12629065070143594	-4.778296754031651
RP11-382J12.1	0.4380786016738343	2.746000108226452	1.6873527284428742	0.09888787559780071	0.21126046150439243	-4.778779940525915
TRIM14	-0.278793916607154	5.0226730113923965	-1.889365218527155	0.0657012564935507	0.1566844968526702	-4.778922694443045
KIAA2026	-0.21257968680097417	4.655254423578223	-1.8712187896542865	0.06823296140545797	0.16146406389881546	-4.779639707785275
TNFRSF14	-0.16456807230077697	7.046839517486636	-2.0144330114346287	0.050342579996356704	0.13028864245898342	-4.784805069290873
MLLT11	-0.4297300911197195	2.5967893971515705	-1.6894669021378181	0.09847928563161419	0.21057074940342754	-4.784939542607395
PSMA7	-0.15057785478325236	7.682505552541069	-2.053926657381861	0.04618884196071968	0.12245964765995936	-4.786298611683654
WBP4	0.28350012700499994	4.1014131294779554	1.8056027402537547	0.07809114081921063	0.17760807507920956	-4.786404903371946
TCEB2	0.122877451590794	8.228277758824346	2.079475630475375	0.04366377310581702	0.11799428974372506	-4.786997466857084
VRK3	-0.2758363959373593	4.481563086356134	-1.852235760044295	0.07096981047835618	0.16562994733402062	-4.78764537356261
CCS	-0.25957830175145613	5.126949437095358	-1.896464088914672	0.06473290387238562	0.15486393442241692	-4.78874704422971
KMT2A	-0.17354684550917643	6.2667510428478765	-1.9636200981210468	0.05616077973905207	0.14069557239905853	-4.79113599462519
FASTKD3	0.3793902754457039	2.629924362244392	1.670497105476286	0.10219579231922934	0.21616566512442545	-4.792232122588395
LONP1	0.3321000779745975	2.6827223604601995	1.6705571561447627	0.10218384742255003	0.21616566512442545	-4.79323798395611
SLFN12	-0.3618390326531462	1.8088497621078201	-1.6267160056149317	0.1112155262603752	0.22964572032959607	-4.793823463288635
MAN1A1	-0.404415446926385	2.421866652700585	-1.6714301981711979	0.10201031739675298	0.21616566512442545	-4.7952424648564165
NOL9	0.21379876829278288	5.237171371191545	1.8943510372944015	0.06501986111380767	0.1553990500537549	-4.795990227208342
KIAA1731	0.2394749402932721	4.180942791529047	1.8180321764716674	0.07613646965953305	0.17449569329575204	-4.7961254768010875
PSMC5	-0.18317784374254487	6.893536653704492	-2.0077333830071473	0.051078487345997334	0.13162224060853403	-4.796887629838792
EAF2	-0.3880087888360828	2.384571589883838	-1.6663870617719072	0.10301607478310051	0.2174481216357183	-4.797262348439978
MARCH6	0.2049520213499969	5.635363068774017	1.921701648599638	0.0613884264179224	0.14922070644495697	-4.798202404384382
IDH3B	0.17440985337134585	5.59892050147803	1.9184108097591364	0.06181595398968151	0.1499674280169527	-4.798819699822958
SLC25A30	0.38617868246226794	1.9639690772383969	1.6338498732191136	0.10970289425273244	0.2276323469042228	-4.799206015858421
CD81	0.2647741003913837	3.655742160489718	1.7521299122867273	0.08698918087943269	0.19159074524185365	-4.799349243160644
NCOA2	0.290683802888406	4.870547994806331	1.868602523943298	0.06860473651974684	0.16199627729000288	-4.800601207326395
ITGAX	0.4473202123197275	1.725714165075915	1.6097948480648385	0.11487164615039586	0.2346400873643873	-4.801152616249361
FBXW8	-0.32735981577074247	1.7512860889080544	-1.620765571879701	0.11249023186847643	0.23137547414416793	-4.801286127620145
MECR	-0.3790015969987959	2.280933410874095	-1.654789247718227	0.10536004181020554	0.2209075113557415	-4.802182839979556
SSFA2	0.2691351120314458	3.7100775938018646	1.7778506794749163	0.08260852630627158	0.1846333455987499	-4.802476728866485
RPL32	-0.19427508466250742	12.954564746588524	-2.231318608526109	0.03100804112993717	0.09133193044059154	-4.802790015717413
HDGF	-0.25156778566047766	4.1559264036744015	-1.8099285241121714	0.07740611385360163	0.1764845349153637	-4.803347899664449
IAH1	-0.20194720309293768	5.549117835719805	-1.9178910624359857	0.06188370951807938	0.1500947354558256	-4.8033629812876715
MTM1	-0.27817711920519184	4.283606584517821	-1.8168213478171824	0.07632505176297062	0.17488709668011673	-4.803947650982798
ZNF707	0.3783207670342992	2.1024074497394016	1.627026896087854	0.11114925297909663	0.22961495520792136	-4.804023630453833
CAPNS1	-0.25758095940308756	5.003797593970024	-1.8795913866628113	0.06705471247626726	0.15929345602282305	-4.805898192206175
REXO1	0.3665159979590702	3.2067670670564565	1.7232165251408802	0.09214373056694661	0.19998938955747178	-4.806181746568525
IPPK	-0.2555572819806611	2.6196031995756344	-1.67578996431649	0.10114738128906824	0.21491904096961223	-4.806841908236134
HMGCR	0.34023008981705116	3.5281149181145244	1.760177484937897	0.08559813103092449	0.1892909592788769	-4.808096743448749
KLHL7	-0.262019381917149	3.99795702116864	-1.7982397235482446	0.07926889404792482	0.1796627471695352	-4.809334802639173
MRI1	-0.29732303925799286	4.157187644484008	-1.79743911934695	0.0793978520410817	0.17978909649597638	-4.810342392056356
SNRNP200	0.19393927113639187	6.268796325808663	1.9474546765481946	0.05812948436050344	0.14393897778503287	-4.810434942971674
DTX3L	0.35905005368701115	4.792741298657358	1.844094669658631	0.07217179477271876	0.16767822612403416	-4.811907821676264
NUDCD2	-0.24651449371743084	5.354479060566213	-1.895264994978201	0.06489561047520165	0.15513983492282934	-4.811948580219633
CYB561	-0.25410439801967755	4.905026005513167	-1.8707868715765237	0.06829421910851201	0.1615348216477037	-4.812550824386099
HSD17B7	-0.34604991184396683	3.4720885109430117	-1.7518012306287036	0.08704639398513662	0.19164448860414063	-4.812636144231718
GNPDA1	-0.2870110939851802	4.028498021727101	-1.7864490784133353	0.08118600933348402	0.1823540743324805	-4.812861880033426
ZFC3H1	0.18062583575578373	6.504251218594903	1.9547666171583444	0.057231760597226886	0.14275967098693745	-4.813760057411076
SLC25A23	-0.37299397682255986	2.054431479555139	-1.6307211997585551	0.11036419783396226	0.22857000112228784	-4.814364250109462
SLC39A3	0.29706154285175845	2.4219437561811668	1.642882399239439	0.1078118833042372	0.22459782090672445	-4.81438110464516
CORO2A	-0.27059491772066213	3.7151138047541563	-1.7670115060219533	0.08443151256837399	0.18765367780651593	-4.815047108292016
MAN2A1	0.23138767378512615	5.532503605925011	1.9035264240534198	0.06378166320220718	0.15329759668100837	-4.815592320389177
CPEB2	-0.4345345145351185	2.4390224544790438	-1.6742230640089846	0.10145682483815345	0.2153901859488181	-4.816724869154478
KIAA0391	-0.2524263061511549	4.5542968071442225	-1.835278285717055	0.07349291034920735	0.1696641265241513	-4.816882589901114
EP300	0.2677159201688575	5.401771618966442	1.8954158102896925	0.06487512696000876	0.15512862028436367	-4.81694895771621
ORMDL1	-0.19570688723068574	6.042101055766694	-1.941847222023024	0.05882612454671439	0.14504242505581713	-4.818525556853987
SORBS3	-0.24760202202701542	5.294415948028411	-1.8913586191023914	0.06542809701171277	0.15618473801848226	-4.818866892871343
AXIN1	-0.34711982800454866	3.065276899851879	-1.702848408741694	0.09592541913068262	0.20644722882548075	-4.819125582121789
GHDC	-0.24648033235846034	2.85859038729028	-1.6899241523765896	0.09839110029804192	0.21042799438877982	-4.81917858480297
TMOD3	-0.1837784027581213	6.294147532505501	-1.9558280355412658	0.057102442487005606	0.14247327725421793	-4.819237921011096
RNASE2	0.34685715782787563	1.5793178536833705	1.5895595506472295	0.11937178558352528	0.24087696174752848	-4.819327828712296
CDKN3	0.5277396270670143	1.5612400235453336	1.5816682174931986	0.12116507931353396	0.24404440723740908	-4.8202850182618775
PLGRKT	-0.21029769267701504	5.128987898183214	-1.8729385367092128	0.06798951839856894	0.16108563416042998	-4.8203171412364085
FAM177A1	0.31684998447434243	7.079758708241215	1.971902055046735	0.05517462359347687	0.13887156002889647	-4.82131131614828
CCDC86	0.3278228792444837	3.538599627871247	1.7274326620711504	0.09137662573558314	0.1986263763223353	-4.821343993607049
MARK3	0.16124516368236907	4.850457485461024	1.8528613113996724	0.0708781587713454	0.16549468828403277	-4.821728497063483
SUCLG2	-0.2615664455499198	5.515563952839493	-1.9039614753178136	0.06372345820078419	0.15319518597804774	-4.822619911590854
JOSD2	-0.2611170182549465	4.942700006557424	-1.860949534370741	0.06970214902898933	0.163604351233396	-4.8226669349615126
C10orf35	-0.3531711336126042	2.4659556874978925	-1.6576682842556305	0.10477412413982252	0.21996072268123032	-4.823860672273426
